Air temperature,Process temperature,Rotational speed,Torque,Tool wear,class
300.3,311.7,1551.0,36.4,84.0,False
300.5,311.8,1596.0,34.8,87.0,False
300.5,311.9,,26.3,89.0,False
,311.9,1868.0,21.3,92.0,False
300.6,312.0,1490.0,39.8,94.0,False
300.5,311.9,1676.0,35.2,97.0,False
300.5,311.9,1875.0,22.1,100.0,False
300.5,312.0,1867.0,23.0,103.0,False
300.5,312.0,1646.0,29.5,106.0,False
300.5,312.0,,43.2,,True
300.5,312.0,,,113.0,False
300.4,312.0,1631.0,34.9,,False
300.4,,1366.0,43.0,117.0,False
300.3,311.8,1360.0,48.0,119.0,False
300.3,311.8,1547.0,39.7,121.0,False
300.3,311.7,1571.0,,123.0,False
,311.5,1528.0,36.1,125.0,False
300.2,311.5,1432.0,43.6,127.0,True
300.2,311.6,,53.5,132.0,False
300.1,311.5,1422.0,46.2,134.0,True
300.1,311.4,,42.2,139.0,False
300.2,311.4,,44.4,141.0,False
300.2,,,49.8,143.0,False
300.2,311.4,1463.0,37.5,145.0,False
300.1,311.4,1446.0,40.6,147.0,False
300.1,311.4,1356.0,,149.0,False
300.1,311.3,1676.0,30.3,151.0,False
,311.4,1910.0,,,False
300.2,311.6,1375.0,56.9,155.0,False
300.2,311.6,,,,False
300.2,,1511.0,35.7,160.0,False
300.2,311.6,1662.0,28.8,,True
300.2,311.7,1493.0,48.3,167.0,False
300.2,,1555.0,37.4,169.0,False
300.3,311.7,,41.5,172.0,False
300.2,,1500.0,39.0,174.0,False
300.2,311.7,1603.0,30.5,176.0,False
300.3,311.7,1682.0,27.8,,False
300.3,311.8,1567.0,37.7,180.0,False
300.3,311.8,1413.0,46.0,182.0,False
,311.9,1429.0,,184.0,False
300.3,311.9,1692.0,,187.0,False
,311.9,,48.7,189.0,False
,312.0,1596.0,30.4,191.0,False
300.3,,1390.0,49.0,,True
,311.8,1607.0,33.7,199.0,False
300.3,311.7,1821.0,26.3,,False
300.3,311.8,,18.5,204.0,True
300.4,311.8,1553.0,33.1,,False
300.4,311.8,1442.0,45.1,0.0,False
300.4,311.7,1459.0,45.6,3.0,False
,311.8,2496.0,13.5,5.0,True
300.4,311.8,,57.2,10.0,False
300.3,311.8,2004.0,19.6,,False
300.3,311.7,1406.0,47.5,14.0,False
300.3,311.8,1548.0,33.0,,False
,311.7,1333.0,55.2,18.0,False
300.2,311.6,1767.0,26.4,20.0,False
300.2,311.6,1827.0,27.0,22.0,False
300.2,311.6,1533.0,46.4,,False
,311.5,,36.8,27.0,True
300.2,311.4,1568.0,41.0,32.0,False
300.2,311.4,,,34.0,False
300.2,311.4,1433.0,,36.0,False
300.1,311.3,1650.0,33.8,38.0,False
300.1,311.4,1629.0,,41.0,False
300.0,,1520.0,39.2,43.0,False
300.0,311.2,1393.0,43.1,45.0,True
299.9,311.2,1364.0,49.6,50.0,True
299.9,311.3,,50.0,,False
299.8,,1466.0,46.1,58.0,False
299.7,311.1,1650.0,32.4,60.0,False
299.6,311.0,1554.0,36.3,62.0,False
299.6,310.9,1474.0,,64.0,False
299.5,310.8,,32.4,67.0,True
299.5,310.8,1356.0,54.9,72.0,False
,310.8,,,74.0,False
299.6,310.9,1658.0,28.0,76.0,False
,310.8,1393.0,49.9,78.0,False
,311.0,1448.0,49.8,,False
299.7,310.9,1477.0,40.4,83.0,False
299.7,311.0,1506.0,42.7,85.0,False
299.7,310.9,1685.0,32.1,88.0,False
299.6,310.9,1533.0,,91.0,False
,,1447.0,41.0,,False
299.5,,,39.5,95.0,False
,310.8,1427.0,50.4,98.0,False
,310.7,1424.0,41.3,101.0,False
299.5,310.7,1472.0,40.9,104.0,False
299.5,310.7,1438.0,45.7,,False
299.6,310.8,1507.0,42.4,108.0,False
,310.7,1393.0,52.1,110.0,False
299.5,310.8,1283.0,52.4,112.0,False
,310.8,1644.0,,,False
299.6,310.8,1498.0,46.9,116.0,False
,,1400.0,40.8,118.0,False
299.6,310.9,,31.2,120.0,True
299.7,311.1,,30.3,125.0,False
299.6,311.0,1714.0,30.2,128.0,True
299.6,,,35.0,133.0,False
299.7,,1574.0,36.4,135.0,False
299.6,,1472.0,,137.0,False
,311.0,,,,False
299.7,311.1,1603.0,31.4,141.0,False
299.7,311.1,,47.1,143.0,True
299.7,311.1,1690.0,,148.0,False
,311.2,1745.0,26.3,150.0,False
299.9,311.3,1522.0,45.7,153.0,False
300.0,,1641.0,34.5,155.0,True
299.9,,1596.0,28.9,,False
,311.4,,37.0,162.0,True
299.9,,1371.0,,,False
299.9,311.3,1445.0,41.2,169.0,False
299.8,311.2,1564.0,40.0,172.0,False
,311.1,1439.0,44.9,174.0,False
299.7,311.2,1352.0,,176.0,False
,311.3,1560.0,,178.0,False
,311.2,,42.3,180.0,False
299.7,311.2,1835.0,23.7,183.0,False
299.7,311.1,1649.0,32.7,185.0,False
299.8,311.1,1452.0,,188.0,False
299.8,311.1,2144.0,,190.0,False
299.7,311.1,1554.0,41.0,192.0,False
,311.0,1827.0,25.4,194.0,False
299.6,310.9,1448.0,,196.0,False
299.6,310.9,1530.0,38.8,198.0,False
299.7,,1983.0,,201.0,False
299.7,310.9,1620.0,37.2,,False
299.6,310.9,,,206.0,False
299.6,,,,,False
,310.8,1873.0,22.3,211.0,False
299.4,310.7,1426.0,45.7,213.0,False
299.4,310.8,1376.0,53.9,215.0,False
,310.8,1622.0,33.6,217.0,False
,310.7,1492.0,,219.0,False
299.3,310.7,1374.0,48.9,222.0,False
,310.7,1737.0,27.0,225.0,False
299.3,310.8,1426.0,42.4,0.0,False
299.3,310.9,1826.0,,2.0,False
,310.9,,32.4,5.0,False
299.4,,1473.0,40.1,7.0,False
,310.9,1751.0,,10.0,False
299.4,310.9,,47.3,12.0,False
299.3,310.8,,,15.0,False
299.2,,1535.0,42.6,17.0,False
299.2,310.7,1477.0,44.0,19.0,False
299.3,310.8,1391.0,46.9,,False
299.2,310.7,1636.0,29.4,,True
299.2,310.6,1675.0,33.3,28.0,False
,310.5,,48.9,30.0,True
299.2,310.5,1548.0,33.5,35.0,False
,310.5,1391.0,45.8,38.0,False
299.1,,1437.0,43.1,40.0,False
299.2,310.6,1370.0,61.9,42.0,False
299.1,310.6,1577.0,37.1,44.0,False
299.1,310.5,,37.8,46.0,False
299.0,310.4,,34.3,48.0,False
298.9,,1551.0,35.2,,False
,310.5,1428.0,43.0,53.0,False
,310.5,1755.0,27.9,56.0,False
299.1,310.5,1329.0,54.9,58.0,False
299.1,310.5,1496.0,35.2,60.0,False
299.1,310.5,,,62.0,False
299.1,310.5,1389.0,61.4,,False
299.1,,1524.0,51.4,,False
299.1,310.4,1422.0,49.3,,False
299.1,,1739.0,27.4,,False
299.1,310.5,1736.0,,74.0,False
299.1,310.5,1419.0,48.8,,False
,,1326.0,49.7,78.0,False
299.1,,,43.2,80.0,False
,,1534.0,39.7,83.0,False
299.2,310.6,1443.0,,,False
,310.6,1498.0,41.1,88.0,False
299.1,310.6,1796.0,26.0,90.0,False
,310.4,1519.0,45.3,92.0,False
299.0,310.4,1339.0,49.6,,False
299.0,310.4,,41.5,,False
298.9,310.2,2099.0,20.0,98.0,False
,310.3,,29.7,101.0,False
299.1,310.4,1369.0,54.5,104.0,True
299.0,310.4,1512.0,,109.0,False
299.0,310.3,,68.6,111.0,False
299.0,310.3,,39.9,114.0,False
299.0,310.4,1713.0,28.0,,False
298.9,310.3,1456.0,,,False
,310.4,1524.0,39.8,120.0,False
299.0,310.4,1394.0,45.2,,False
299.0,,1981.0,,,False
299.0,310.4,1565.0,36.1,127.0,False
,310.4,1657.0,31.0,129.0,False
299.0,310.4,1625.0,37.1,131.0,False
299.0,310.4,1606.0,31.1,134.0,False
299.0,310.5,1336.0,56.8,136.0,True
299.0,310.6,1587.0,34.2,141.0,False
299.1,310.6,1602.0,39.7,144.0,False
299.1,310.5,,38.4,146.0,False
,310.6,1332.0,48.0,148.0,True
299.2,,1434.0,48.4,153.0,True
,,1921.0,23.9,158.0,False
299.2,310.6,1704.0,30.6,,True
299.1,310.6,1397.0,49.5,165.0,False
,310.6,1791.0,28.0,168.0,True
299.1,310.6,1818.0,24.1,173.0,False
299.2,310.7,1540.0,36.3,175.0,False
299.2,310.8,1502.0,39.8,177.0,False
299.2,,,30.4,180.0,True
,310.8,1517.0,38.4,185.0,False
299.1,310.7,1309.0,51.1,188.0,False
298.9,310.6,1363.0,52.6,190.0,False
299.0,310.6,1787.0,,,False
298.9,,1640.0,,195.0,False
298.9,,,25.3,197.0,False
298.8,310.5,1384.0,,200.0,False
,310.5,1294.0,55.8,202.0,True
298.8,310.5,,46.4,207.0,False
298.8,310.6,1803.0,,209.0,False
298.8,,,39.1,211.0,False
298.9,,1519.0,38.8,213.0,True
298.9,310.7,1638.0,33.6,218.0,False
298.9,310.6,1615.0,33.0,221.0,True
298.8,,1651.0,33.3,0.0,False
298.9,310.6,1387.0,52.7,2.0,False
298.8,310.5,1678.0,32.8,4.0,False
298.9,310.6,1585.0,38.1,7.0,False
298.8,310.6,1640.0,33.8,9.0,False
298.9,,1406.0,43.8,12.0,False
298.9,310.6,,35.8,,False
298.9,310.5,1717.0,26.9,17.0,False
298.9,310.5,1429.0,,,True
298.9,310.4,1533.0,44.4,24.0,False
298.9,310.5,1525.0,38.5,,False
298.9,,1739.0,26.3,30.0,False
298.9,,1436.0,39.0,32.0,False
,310.2,1595.0,33.1,,False
298.7,310.1,1435.0,45.6,37.0,True
298.7,,1637.0,31.8,,False
298.7,310.1,1558.0,37.6,44.0,False
298.7,310.1,1644.0,34.1,,False
298.7,310.1,1641.0,31.1,,False
,,,41.0,51.0,False
298.7,310.1,1506.0,50.7,53.0,False
298.8,310.1,1380.0,44.0,56.0,True
298.7,310.1,1549.0,,61.0,False
,,1402.0,69.7,,False
298.7,310.1,,45.3,67.0,False
298.7,310.0,1459.0,40.2,69.0,False
,,1465.0,39.7,,False
298.8,310.0,1295.0,52.7,,False
298.8,310.0,1529.0,38.5,77.0,False
298.8,310.0,1484.0,44.9,80.0,False
,309.9,1739.0,,83.0,False
298.7,309.8,1422.0,40.7,85.0,True
,309.8,1463.0,40.0,,False
298.7,,1667.0,30.4,,False
298.7,309.7,,39.3,94.0,True
298.7,,1393.0,,99.0,False
298.8,309.7,1453.0,47.7,101.0,False
298.8,309.6,1442.0,50.0,104.0,False
298.7,309.6,1364.0,44.9,106.0,False
298.7,309.5,1453.0,40.4,108.0,True
298.7,309.5,1394.0,46.0,113.0,False
298.7,,1500.0,38.8,116.0,False
298.6,309.5,1523.0,34.2,119.0,True
298.7,309.6,1254.0,57.1,124.0,False
298.6,309.5,1325.0,52.2,,False
298.8,309.7,1424.0,,129.0,False
298.8,309.7,,,131.0,False
298.8,309.7,1392.0,48.7,133.0,False
298.8,309.7,1529.0,44.0,,False
298.8,309.7,1477.0,48.5,138.0,False
298.8,309.7,,47.3,141.0,False
,309.8,,15.9,144.0,False
298.9,,1449.0,48.8,147.0,False
298.8,309.7,1589.0,35.3,,False
298.8,309.7,1740.0,,152.0,False
298.8,309.7,,40.3,,False
298.8,309.7,1480.0,38.1,157.0,False
,,1751.0,29.6,160.0,False
298.7,309.7,1510.0,40.6,,False
298.8,309.8,1437.0,48.2,164.0,True
298.8,,1609.0,40.4,,False
298.8,309.8,1490.0,,,True
298.7,309.7,1601.0,,176.0,False
298.7,,1665.0,31.1,178.0,False
298.7,,1452.0,42.7,180.0,False
298.7,309.5,,,183.0,False
298.7,309.6,1382.0,,186.0,False
,309.6,1686.0,,,False
298.6,309.6,1491.0,36.9,192.0,False
298.7,309.6,1442.0,,194.0,False
298.6,309.6,1390.0,50.3,196.0,False
,,1502.0,46.7,198.0,False
298.6,309.6,1344.0,59.4,200.0,False
298.5,,1385.0,46.3,203.0,False
298.7,309.7,1547.0,37.4,0.0,False
298.6,,1525.0,42.4,,False
298.6,309.6,1540.0,35.8,,False
,309.5,1450.0,44.3,7.0,False
298.6,309.6,1353.0,62.5,,False
,309.7,,,11.0,False
298.9,,,49.0,13.0,False
298.8,309.8,1551.0,,15.0,False
,309.8,1836.0,22.8,,False
298.9,309.8,1390.0,49.9,21.0,False
298.9,309.8,,42.1,,False
,309.7,1953.0,20.6,25.0,False
298.8,309.8,,33.6,27.0,False
298.7,309.7,1881.0,21.7,,False
298.8,,1448.0,44.8,,False
298.7,309.7,1362.0,,34.0,False
298.8,309.7,1225.0,63.4,37.0,False
298.8,309.6,1384.0,48.2,39.0,False
298.8,309.8,,49.3,,False
298.8,309.7,,50.3,,False
298.8,309.9,,61.6,,False
298.8,309.9,1629.0,31.9,49.0,False
,,1776.0,25.7,51.0,False
298.8,310.0,1530.0,38.3,53.0,True
,,1719.0,27.3,58.0,False
298.8,309.9,1495.0,35.2,,False
298.8,309.7,,43.1,,False
298.8,309.8,1563.0,38.8,65.0,True
298.9,309.9,1501.0,37.1,70.0,False
298.8,,1351.0,47.2,,False
,309.9,1365.0,46.5,75.0,False
298.8,309.9,1525.0,39.7,77.0,False
298.8,,,61.9,79.0,False
298.6,,1423.0,42.7,82.0,False
,309.6,1502.0,39.4,,False
298.5,,,43.5,87.0,False
298.6,309.5,1566.0,,89.0,False
,309.5,,44.8,92.0,False
,309.6,,33.3,95.0,True
,,1724.0,26.4,,False
,,2617.0,12.1,,False
,309.7,1294.0,59.4,104.0,False
,,1533.0,40.7,106.0,False
298.5,309.4,1671.0,31.8,108.0,True
298.5,309.5,1370.0,,113.0,False
298.5,309.6,1462.0,45.1,115.0,False
298.4,309.5,1545.0,36.6,117.0,False
298.4,309.5,1484.0,41.7,119.0,False
298.4,309.5,1344.0,45.3,,False
298.4,309.5,1357.0,50.1,,False
298.5,,1572.0,33.0,127.0,False
,309.6,1861.0,,130.0,False
298.5,309.5,,44.5,132.0,False
,309.8,,37.7,134.0,False
298.6,309.7,1314.0,,136.0,False
298.6,309.7,1422.0,49.7,,False
298.6,309.8,1842.0,20.1,142.0,False
298.7,309.9,1434.0,53.0,144.0,False
298.8,310.1,,31.3,147.0,False
298.8,310.1,1704.0,30.7,150.0,True
,,1971.0,23.2,155.0,False
299.0,,1431.0,39.9,157.0,False
298.9,,1546.0,37.7,159.0,False
298.9,310.3,1496.0,36.3,161.0,False
298.9,310.3,,63.0,163.0,True
,310.4,1452.0,46.2,168.0,False
299.1,310.6,1380.0,44.7,170.0,False
,310.6,1567.0,38.4,,False
299.1,,1628.0,35.9,,False
299.1,310.4,1505.0,,176.0,False
299.0,310.3,1827.0,28.0,178.0,False
299.0,310.3,,40.0,181.0,False
,310.2,1304.0,,183.0,False
298.9,,1324.0,54.6,,True
298.8,310.0,,39.9,190.0,False
298.8,310.1,1501.0,48.7,192.0,False
298.7,309.9,,,195.0,False
298.7,310.0,1519.0,,198.0,False
298.7,309.9,,51.3,,False
298.7,309.8,1181.0,65.9,203.0,False
298.6,309.8,1469.0,42.8,205.0,False
298.6,309.8,1637.0,34.6,,False
,309.8,1370.0,56.0,,False
,309.9,1630.0,30.6,2.0,False
298.6,310.0,1517.0,39.0,4.0,False
298.6,309.9,,,6.0,False
298.6,309.9,1818.0,24.9,,False
298.6,310.0,1541.0,36.9,12.0,False
,309.9,1482.0,42.1,15.0,False
298.6,310.1,1439.0,49.9,17.0,False
,,1492.0,41.2,19.0,False
,309.9,1725.0,,21.0,False
298.4,310.0,1559.0,44.2,23.0,False
298.5,310.0,1435.0,42.5,,False
298.6,310.0,1512.0,37.5,27.0,False
,309.9,1564.0,37.1,30.0,False
298.6,310.0,1522.0,40.3,,False
,309.9,1356.0,59.5,34.0,False
298.6,,1556.0,38.6,36.0,False
298.6,309.9,1393.0,45.5,38.0,False
298.7,309.9,,,,False
298.7,,1651.0,29.5,,False
298.7,309.9,,54.7,,False
298.7,,1446.0,43.3,46.0,False
298.7,309.8,1501.0,44.7,48.0,False
298.7,309.9,1411.0,45.1,51.0,False
298.6,309.7,1672.0,27.5,54.0,True
298.7,,1475.0,40.5,59.0,False
298.7,309.8,1469.0,,,False
,309.8,1704.0,28.3,64.0,False
,,1463.0,39.1,66.0,True
298.6,309.7,1280.0,,,False
298.7,309.9,1464.0,,,False
298.6,,,,,False
,309.7,,37.8,78.0,False
298.6,309.8,1430.0,43.1,80.0,False
,309.7,1523.0,44.6,,False
298.5,,1557.0,37.7,86.0,False
298.5,309.6,1585.0,32.2,89.0,False
,309.6,1579.0,,91.0,True
,,1354.0,60.8,,False
298.6,309.7,1627.0,33.4,,False
298.4,309.6,1477.0,35.6,,False
298.3,309.4,1595.0,,,False
,309.5,1520.0,38.1,106.0,False
298.3,309.4,1618.0,31.5,,False
298.4,309.5,1397.0,50.3,110.0,False
298.4,309.5,1450.0,,112.0,False
298.5,309.5,1501.0,,114.0,False
298.4,309.4,1392.0,,,False
298.4,309.4,1385.0,43.2,,False
298.4,309.4,1461.0,46.3,121.0,False
298.5,309.6,1364.0,,123.0,False
298.5,309.5,1579.0,38.6,126.0,False
298.4,309.5,1514.0,38.8,128.0,False
298.3,309.5,1560.0,36.9,131.0,False
298.3,309.5,1542.0,,134.0,False
298.3,309.4,1668.0,27.1,136.0,False
298.3,309.4,,22.6,138.0,False
298.3,309.4,,34.2,141.0,False
,309.6,,37.8,144.0,False
298.4,,1655.0,30.2,146.0,False
298.3,309.5,1711.0,30.3,148.0,False
298.4,309.7,1581.0,34.6,150.0,False
298.6,,1279.0,,152.0,True
298.5,309.8,1468.0,40.9,157.0,False
298.4,309.7,1419.0,41.3,159.0,False
298.4,309.7,1530.0,38.6,161.0,False
298.4,309.6,1710.0,27.3,,False
298.4,309.7,,39.8,165.0,False
298.4,309.7,1679.0,33.3,167.0,False
298.4,309.7,,22.5,170.0,False
298.3,309.7,1484.0,44.3,173.0,False
298.4,309.7,1457.0,44.2,175.0,False
298.3,309.6,,36.2,177.0,True
,309.5,1478.0,36.5,,False
298.2,,1447.0,,185.0,False
,309.4,1443.0,,187.0,False
,309.6,1527.0,30.9,189.0,False
298.3,,1469.0,54.8,191.0,False
,,1681.0,,194.0,False
298.3,309.6,,44.1,,False
298.3,309.5,1543.0,,199.0,False
298.4,309.5,1376.0,50.4,202.0,False
298.3,309.4,1631.0,29.8,0.0,True
298.3,309.3,1529.0,41.7,,True
298.3,,1468.0,46.2,10.0,False
,309.4,1378.0,52.3,,False
298.3,309.3,,51.9,14.0,False
298.4,309.3,,,16.0,False
298.4,309.3,,35.8,18.0,False
298.5,,,47.4,,False
298.5,309.3,1615.0,31.8,,False
298.6,,1449.0,46.5,26.0,False
298.6,,,55.5,28.0,False
,309.4,1465.0,41.1,30.0,False
298.6,309.5,1404.0,43.3,33.0,False
,309.5,,44.8,36.0,False
298.6,309.5,1426.0,45.4,38.0,False
298.6,309.5,1730.0,30.2,41.0,False
298.5,309.4,1548.0,,43.0,False
298.5,309.4,1517.0,40.2,45.0,False
298.6,309.5,,29.3,47.0,False
,309.5,1738.0,,49.0,False
298.4,,1512.0,35.3,,True
298.5,309.4,1365.0,,56.0,False
298.5,309.4,,,59.0,True
,309.3,1806.0,27.6,64.0,False
298.4,309.3,1716.0,28.4,66.0,False
298.4,309.4,1666.0,,68.0,False
298.5,,1578.0,36.3,71.0,False
298.3,,,37.2,73.0,False
,309.2,1456.0,45.5,75.0,False
298.2,309.1,1457.0,,77.0,False
298.2,,1467.0,,80.0,False
,309.0,1661.0,38.2,82.0,False
,309.0,,33.9,,False
298.2,,1596.0,37.2,87.0,False
298.2,309.0,1489.0,40.6,89.0,False
,309.0,1471.0,48.3,,False
298.3,,,41.3,93.0,False
298.3,309.0,1519.0,40.0,,False
298.3,,1408.0,45.4,,False
298.2,308.9,1332.0,44.4,100.0,False
,,,52.4,,False
298.0,308.9,,36.7,,False
298.0,308.7,1614.0,,106.0,False
298.0,308.8,1489.0,36.5,109.0,False
297.9,308.7,1751.0,26.6,,False
298.0,308.7,1511.0,45.8,114.0,False
297.9,308.6,,29.6,,False
297.9,308.6,1757.0,27.5,118.0,False
297.9,308.7,1545.0,,120.0,True
297.9,308.6,2262.0,,125.0,False
297.7,308.5,1559.0,,127.0,False
,308.4,1626.0,32.4,130.0,False
297.6,,1424.0,,,False
297.6,308.3,1648.0,29.1,134.0,False
297.6,308.3,1523.0,39.5,137.0,False
297.6,308.3,,43.2,139.0,False
297.5,,,40.7,141.0,False
,308.1,1620.0,31.2,143.0,False
297.5,308.1,1631.0,30.6,146.0,False
297.5,308.0,1429.0,,148.0,False
297.5,308.1,1334.0,72.0,151.0,False
297.4,308.0,1423.0,38.0,154.0,False
297.4,307.9,1390.0,,156.0,False
297.4,307.9,,48.5,158.0,False
297.3,307.9,1461.0,37.5,161.0,True
,307.9,1627.0,34.3,,False
297.3,307.8,1385.0,44.4,169.0,False
297.3,,1538.0,,,False
297.4,307.9,,35.5,174.0,False
297.4,307.9,1606.0,33.4,,False
297.5,308.0,,44.5,178.0,False
297.4,308.0,1601.0,34.6,181.0,False
297.4,308.0,,51.9,184.0,False
,308.2,1624.0,30.9,186.0,False
297.5,308.2,1327.0,56.5,189.0,False
297.6,308.3,1410.0,,,False
297.6,308.3,1478.0,42.3,193.0,False
297.6,308.4,1460.0,40.3,195.0,False
297.5,308.3,1435.0,,197.0,False
297.4,308.2,1359.0,,,True
297.4,,1729.0,31.7,204.0,False
,308.0,,49.1,206.0,True
297.4,308.2,1297.0,,,False
297.5,308.4,1633.0,33.3,,False
297.5,308.4,1505.0,37.2,215.0,False
,308.4,1433.0,,,False
297.4,308.4,,50.6,220.0,False
297.4,308.3,1475.0,40.5,222.0,False
297.4,308.3,1561.0,38.3,,False
297.4,308.3,,45.5,2.0,False
297.5,,,44.5,4.0,False
,308.5,1401.0,,6.0,False
,308.5,1691.0,33.1,9.0,False
297.6,308.6,1382.0,47.1,11.0,False
297.6,308.6,1355.0,46.4,13.0,False
297.6,308.6,1529.0,,15.0,False
,308.7,1829.0,,17.0,False
297.6,308.6,1480.0,,19.0,True
,308.5,,42.4,24.0,False
297.6,308.5,,,,False
,308.3,1437.0,,,False
297.5,,1476.0,45.6,31.0,False
297.5,308.4,1490.0,39.7,,True
297.4,308.3,,33.5,,False
297.4,,1402.0,49.7,41.0,False
297.4,308.3,1347.0,45.8,43.0,False
297.5,308.4,1747.0,31.0,,False
297.5,308.5,1557.0,39.1,47.0,True
,,1371.0,,52.0,False
,,1506.0,37.0,54.0,True
297.3,308.3,1590.0,35.5,59.0,False
297.4,308.3,1336.0,53.7,,False
297.3,,1411.0,43.2,,False
297.4,308.3,1704.0,27.3,65.0,False
297.5,308.4,1723.0,27.3,67.0,False
297.5,308.5,,39.7,,False
297.6,308.5,,35.9,71.0,False
297.5,308.4,1384.0,56.0,73.0,False
297.6,,1383.0,47.5,75.0,False
,308.5,1360.0,48.6,77.0,False
,308.4,1596.0,,80.0,False
,308.5,1448.0,54.3,83.0,False
297.6,308.5,1443.0,38.2,85.0,False
297.6,308.6,1492.0,35.5,88.0,False
297.5,308.6,1497.0,43.9,91.0,False
,308.5,1530.0,38.5,93.0,False
297.4,308.4,,,95.0,False
297.4,308.4,1328.0,61.8,98.0,False
297.4,308.3,1771.0,27.4,100.0,True
297.4,308.4,1564.0,35.0,105.0,False
297.3,,1461.0,41.5,108.0,True
297.4,308.3,1335.0,57.9,113.0,False
297.4,308.4,1441.0,46.8,,False
297.3,308.3,1268.0,60.6,119.0,False
297.3,308.3,1697.0,27.4,,False
297.4,,1421.0,,124.0,False
297.4,,,36.4,126.0,False
297.5,,,55.6,128.0,False
,308.5,,52.1,130.0,False
297.4,308.5,1643.0,33.8,132.0,False
297.5,308.6,1514.0,36.9,134.0,False
297.5,308.6,1671.0,29.4,136.0,False
,308.6,,58.9,,True
297.6,308.7,,50.6,143.0,False
,308.7,1407.0,42.5,145.0,False
297.5,,1455.0,,147.0,False
297.5,308.8,1502.0,45.9,,False
297.5,,1471.0,52.3,152.0,False
297.5,,1581.0,,155.0,False
297.5,308.8,1530.0,37.8,157.0,False
297.5,308.8,,50.3,159.0,False
297.4,308.6,,,161.0,False
,308.6,1528.0,29.1,163.0,False
,308.6,1688.0,,166.0,True
297.3,,1520.0,42.4,171.0,False
297.3,308.5,1664.0,,174.0,False
,308.5,1514.0,44.5,,False
,308.5,,54.2,,False
297.2,308.5,1494.0,39.6,181.0,False
297.2,308.4,1605.0,30.0,183.0,False
297.2,308.5,,46.5,185.0,False
297.2,308.5,1447.0,47.9,188.0,False
297.2,,1588.0,40.4,190.0,False
297.2,308.5,1524.0,,192.0,True
297.2,308.5,1611.0,31.6,,False
297.2,308.5,,,200.0,False
297.1,308.5,1483.0,46.9,203.0,False
297.1,308.4,1543.0,39.6,,False
297.1,308.5,1323.0,,,False
297.1,,1555.0,36.2,0.0,False
,308.4,1583.0,31.9,,False
297.2,308.5,1584.0,,4.0,False
297.2,308.5,1766.0,25.8,7.0,False
297.2,308.6,1498.0,44.4,9.0,False
297.2,308.6,1413.0,,12.0,False
297.3,,,,14.0,False
297.3,308.7,1438.0,46.2,16.0,True
,308.7,,,21.0,False
297.3,,1451.0,43.8,,False
297.3,308.7,1466.0,38.4,27.0,False
297.2,308.6,1774.0,23.0,30.0,False
,,1284.0,51.3,32.0,False
297.1,308.5,1425.0,40.0,,False
297.2,308.6,1437.0,52.4,37.0,False
,308.6,1335.0,53.0,39.0,False
297.2,308.5,1471.0,41.7,41.0,False
297.2,,1364.0,54.0,,False
297.1,308.5,1578.0,35.6,,False
297.1,308.5,1712.0,32.1,48.0,False
,308.5,1733.0,28.7,50.0,False
297.2,308.6,,32.1,52.0,False
297.2,308.6,1917.0,24.1,54.0,False
,308.6,1444.0,41.1,56.0,False
297.1,308.6,,37.1,59.0,False
,308.6,1717.0,,61.0,False
297.1,308.7,1474.0,42.3,64.0,False
297.2,308.7,1509.0,,66.0,False
,,1451.0,43.1,68.0,False
297.3,,,36.1,,False
297.2,308.7,1669.0,30.7,72.0,False
297.2,308.6,1366.0,,74.0,False
297.2,308.6,1578.0,,76.0,False
297.2,308.6,1513.0,,78.0,False
297.1,308.5,,42.1,,False
297.2,,1562.0,33.0,,False
297.2,308.7,1501.0,38.5,86.0,False
297.2,308.7,,,88.0,False
297.3,308.7,,53.8,91.0,False
,308.7,1569.0,33.9,93.0,True
297.2,308.6,1486.0,46.6,98.0,True
297.2,308.6,1864.0,23.6,103.0,False
,308.7,,44.5,105.0,False
297.2,308.6,1392.0,41.5,108.0,False
297.3,308.6,1358.0,47.6,110.0,False
,308.7,1491.0,40.2,112.0,False
297.3,308.7,,36.7,114.0,False
297.3,308.7,,36.7,,False
297.4,308.7,,,118.0,True
297.4,,1573.0,,123.0,False
297.4,308.8,1538.0,41.2,126.0,False
,308.8,,39.0,128.0,False
,308.7,1323.0,51.1,130.0,True
,308.7,1798.0,23.0,135.0,False
,308.6,1411.0,46.3,138.0,False
297.3,308.5,1528.0,44.5,140.0,False
297.3,308.5,,42.0,,False
297.3,308.5,1384.0,39.6,144.0,False
297.2,308.4,1677.0,26.4,146.0,False
297.3,308.5,1764.0,30.8,148.0,False
297.4,308.5,1472.0,,150.0,False
,308.5,1465.0,55.9,153.0,False
297.4,308.6,1657.0,33.1,156.0,False
297.4,308.6,1635.0,30.5,159.0,False
297.4,308.7,1582.0,31.9,161.0,False
297.5,308.7,,26.2,164.0,False
297.5,308.8,1587.0,34.9,,False
297.5,308.7,1446.0,53.0,168.0,False
297.5,308.7,1352.0,53.0,,False
297.4,,1392.0,46.4,174.0,False
297.5,308.8,,49.8,177.0,False
297.5,,1824.0,24.0,179.0,True
,,,,,False
297.4,308.8,1620.0,33.4,186.0,False
297.4,308.8,1353.0,49.4,188.0,False
,,1360.0,50.7,,False
,308.6,1380.0,53.5,192.0,False
297.5,308.7,1363.0,53.6,194.0,False
297.4,308.6,1452.0,41.2,197.0,False
